scenario,mode,seed,steps,topology,energy_family,size,coupling_count,initial_curvature_min,initial_curvature_max,initial_curvature_ratio,noise_magnitude,noise_cost_samples,accepted_steps,rejected_steps,acceptance_rate,delta_f90_steps,energy_initial,energy_final,energy_drop,noise_curvature_cost,noise_curvature_cost_draws,wall_time_sec
quadratic_chain,orthogonal,0,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,44,36,0.55,7,3.0674908302121717,0.1098460453381519,2.9576447848740197,0.001065587203987332,0.00071981033221302649;0.0012983279694951612;0.00057721901831498008;0.00066025717137975319;0.0013504222354157422;0.0011373035155570182;0.00097927089875927097;0.0013419694994020548;0.0011730412767491465;0.0014217901219295977;0.0011708238894133981;0.00081641611571628859;0.0010738099678439877;0.0015699552749575383;0.00098986101714736217;0.00056753526293961234;0.00089910022666937978;0.0014695987856880636;0.0010012947159906435;0.00084104799995569175;0.00071045448435076665;0.0012923348840898049;0.0013603937398789377;0.0012858116383923544;0.001082036931254007;0.0010372820676382826;0.00079607710553535852;0.0010193520139005238;0.0016240656111989604;0.00087903272947906545;0.0008649118661361719;0.0010881821602026678,0.06616099993698299
quadratic_chain,orthogonal,1,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,39,41,0.4875,7,1.6219922052676505,0.12137350799056064,1.5006186972770899,0.001027557581312249,0.00085932508437669267;0.00084792286422894836;0.0011590650061616525;0.00069709422598158315;0.0012137621501611764;0.00061308735916852685;0.00070662382021624635;0.00083176392483543839;0.00074487318190649156;0.0016502977334516341;0.0015359076435955544;0.0011740511470453236;0.00072709987054044012;0.0007983063751612207;0.00099047083671641883;0.00086076299833314374;0.0013778371555422729;0.0010203470862272621;0.00088715177252943851;0.00082862179765218853;0.001718882571671814;0.0016621857684843274;0.0010041618162683617;0.0010756635914029309;0.00077090234342250025;0.00078246536037157165;0.00075344553683266387;0.0010605350662717726;0.0012465786598841039;0.0010313273485823427;0.0013332298720356961;0.00091809263293222531,0.05419440008699894
quadratic_chain,orthogonal,2,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,38,42,0.475,7,1.7507016040447765,0.0817605184495979,1.6689410855951785,0.0010847892475571352,0.001327561835146647;0.0015084623289857995;0.00086956010786659555;0.0012486868866043621;0.001150247688513477;0.0018275943040039137;0.00054823482994908459;0.0011473043235773169;0.00076001034470408004;0.0014653079090391444;0.00069865505922780805;0.00067229137477912374;0.0010395020416127229;0.0015699412023855146;0.0012917747417529467;0.00068247878012343355;0.0011569044599943432;0.00083111109215592411;0.00092781632564384287;0.00096806035563589223;0.0013586820832167832;0.0013050767281430294;0.0011933787836303764;0.0011733150395681089;0.0011981659710008576;0.00084995407014812981;0.00063685996170167731;0.00061983164657763881;0.0013012513663845336;0.0012998024763377714;0.0010106823619886324;0.0010747494414288135,0.062056299997493625
quadratic_chain,orthogonal,3,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,48,32,0.6,6,2.6131210044088675,0.0867936128125259,2.526327391596342,0.00111823270166444,0.001331918869910973;0.0014111824685552696;0.0011802402968137855;0.0013439042111440163;0.00082844552010458887;0.0011298053928884091;0.00096533997952335659;0.00089431931728468006;0.00095876931810032922;0.0010549732360260449;0.0012465147722324405;0.00073403888724152234;0.0011430257949409169;0.0009066222300585609;0.0015057295136522517;0.0014185080329616063;0.0013644838482399614;0.00092487619654243731;0.001568213389399842;0.0013490727022422533;0.00099917711405760946;0.00094567292344493038;0.00088907390495154143;0.00070229955190194654;0.0008635959252978495;0.0014365495078389491;0.0012358716615282245;0.0010559046507416946;0.00091847612515638189;0.0014867552456387762;0.0013114155577733915;0.00067867030706754102,0.06163230002857745
quadratic_chain,orthogonal,4,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,48,32,0.6,6,1.9179692481811523,0.12672803223142906,1.7912412159497233,0.0010594506036752972,0.0008274897584841874;0.0012739208052531305;0.00070859607655969188;0.00070930127457855593;0.0010394534056996343;0.0015893549241308372;0.00097300698157320206;0.00076882148492275445;0.00082916167824138105;0.00076392734497390856;0.00087425879000881243;0.0012074524362834398;0.00096625627243717208;0.00092206107778870902;0.0008452368462227958;0.00072942962731127809;0.00089335271101949191;0.00071050368424476742;0.0010899089554722052;0.0015036018963975927;0.0016854563894793016;0.00089537637415697236;0.0012491768064088118;0.00099652885887377396;0.0015614098362422512;0.00095866496806948267;0.0010660463647095665;0.0010376485817372644;0.0015309731490921745;0.00070816459598837199;0.0011258279079257841;0.0018620494533222046,0.06535869999788702
quadratic_chain,orthogonal,5,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,49,31,0.6125,6,1.9926009239961362,0.11890422653291233,1.8736966974632239,0.0011663615422359609,0.00082190874341543738;0.00089052753694245947;0.0014558468181884998;0.00096559280306056307;0.0014856570836698623;0.0013087245090869747;0.0010645401017997658;0.0018226085497775222;0.00095612736438332026;0.00078306534287289793;0.00074686900696156852;0.0010719304599738294;0.0013656959383331214;0.00076071414747637151;0.0010009021324717713;0.00077820541755284193;0.0014345103600426723;0.0015282571505979164;0.0015041140345430205;0.0012637639447309792;0.0015723112058523116;0.00082104136281199421;0.0014373872399714089;0.00070227879295888115;0.0017321162800056167;0.00071444277548917822;0.0012271682220884894;0.00079135138311574869;0.0014393710090681122;0.0013518768517652336;0.0013552327714218681;0.001169430011120515,0.05841090017929673
quadratic_chain,orthogonal,6,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,49,31,0.6125,7,1.2880511979458857,0.1088581880088319,1.1791930099370538,0.001184702132239859,0.0014146723001823697;0.0013128256025563578;0.0015144817116163143;0.0015222775684354552;0.001289895768046698;0.001009207147651969;0.0010801921459417864;0.0011058972174593589;0.0010089890953510964;0.00092898731550139014;0.00096240310270598068;0.00099848642714706537;0.0012348800350221248;0.00085665881302882888;0.001351744101750836;0.00098210204064495691;0.0011784219232066659;0.0013338280617119769;0.0008572244176450871;0.0013323309332626029;0.0010833396303450934;0.0012441909468980396;0.0015318599051506124;0.0016549185091492046;0.0016041304840482991;0.0010951514244176043;0.00098010279996813303;0.0012219493226831193;0.00064697923666548972;0.00093127777794341931;0.0010173423419518601;0.0016237201235856876,0.055487100034952164
quadratic_chain,orthogonal,7,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,48,32,0.6,7,1.9038623498535623,0.11172074412369606,1.7921416057298662,0.0011590245454396475,0.0013654055905048057;0.001398455497729324;0.00070382091635901576;0.00093737738252862692;0.00096311058500445491;0.00096487953385711919;0.001112333130803767;0.0011087081367096906;0.0013720577402002415;0.0012309987423446812;0.0011070762585845329;0.0017041546810425935;0.0013055772128849411;0.0010836754543153031;0.00090845865762104606;0.0015752124526852978;0.0015882238809904463;0.0010383141360208628;0.00095142107033466803;0.0018985013014046642;0.0012991874266445758;0.00063977094632747939;0.0010007958443658648;0.00088830742393040485;0.0015102900280615974;0.0012025090295566441;0.0010931190175825117;0.0013212302099461365;0.00072404749726752719;0.00082430663691328374;0.0011187028341063643;0.0011487561974402444,0.06094289990141988
quadratic_chain,orthogonal,8,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,42,38,0.525,6,1.61359035277618,0.054137002840524834,1.559453349935655,0.0012446146344405008,0.0012676208983026585;0.001391057340857683;0.002318073650906468;0.0015038780145176229;0.0012150138679171796;0.0012332118485850387;0.00087955663846471163;0.0011262317670240793;0.0010297335158820249;0.0015489244847935878;0.0010113621373429092;0.0011146812469497824;0.0010344798845004261;0.001606602249841156;0.0010932138758844735;0.00079639658280177288;0.0015909262529918121;0.0017783834349685283;0.0015767942784452793;0.00086328033707593998;0.0013074657883790401;0.0014342071983587273;0.0012819887823930947;0.0010094438012504289;0.0012017140475225419;0.0010954795437653521;0.00080970900600590154;0.0005816770712556321;0.0011668189285719687;0.0016314139989109283;0.0012372385423390856;0.0010910892852901933,0.05740729998797178
quadratic_chain,orthogonal,9,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,46,34,0.575,7,4.187665556403554,0.09217984775582669,4.095485708647727,0.0010379123457866866,0.00066092633439884081;0.0009449740770745721;0.00096779455281281615;0.00108094868370573;0.0013582524427677763;0.00072983560717293581;0.001195094363312035;0.00071946586004802756;0.0011393206504404451;0.0010585086375733042;0.0010379719198276298;0.00095724097675538257;0.00094342030765505252;0.00091099987507112408;0.00079526873449674382;0.0010280971730081349;0.00086865690189773237;0.0014762605408856272;0.0013380030270565277;0.00074412789554804547;0.0011657244118320688;0.00081490246018817831;0.0012752073781966582;0.001028737884711167;0.00075655733839629714;0.00097098802866277506;0.0015670292642276989;0.0011086558244553923;0.0015898789017505014;0.00072250354928895134;0.0011149690037849989;0.001142872458170795,0.055288099916651845
quadratic_chain,orthogonal,10,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,47,33,0.5875,6,3.215270062151102,0.11194486026585157,3.10332520188525,0.0010620406322653345,0.0013421884586682711;0.00084049349952051945;0.00075209406399868409;0.0011241188375535188;0.00092321291014854125;0.0012316308657611677;0.00079819746834691176;0.0010454334081715238;0.00093860244068501091;0.0014103909007484824;0.00083027778116228918;0.00083585035943002314;0.00088658761738745159;0.00092882001371870316;0.0017594699249961346;0.00073861348018792214;0.0009559351969342406;0.00091926324093141991;0.0012013371268924579;0.00103706284174858;0.00079874881605754874;0.0011865322407651586;0.0010353940309024412;0.00096133499885638269;0.0010656706497609596;0.0019184840852429371;0.0011967358173816014;0.00089217472908735768;0.0013127851604230276;0.001246581901733693;0.00068903251581171302;0.0011822448494760343,0.05053179990500212
quadratic_chain,orthogonal,11,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,39,41,0.4875,6,1.4947890615702113,0.14182101603281663,1.3529680455373947,0.0010334629249730345,0.0021810822865376434;0.00073489940789773047;0.00092465494234687871;0.0010872275739637546;0.0011378639602657194;0.0012955504698054893;0.0010415955137795061;0.0013692532179228379;0.0013982610874813985;0.00077200519106661683;0.0012634609932550677;0.0014531358823932411;0.0016607785648924773;0.00061116131589906714;0.00070904290363602712;0.0010589583753194277;0.00050898436497330427;0.00085365956326659742;0.00061395055779256088;0.0010052757502213867;0.00081477732192934086;0.00066740291976309749;0.00068328092402516441;0.0013559128123102797;0.0010071616029702312;0.00099462823479564886;0.0011829913234041001;0.00083199574580892089;0.00093589807091509964;0.00088341362150595813;0.00097859565904104555;0.00105395343995149,0.050550200045108795
quadratic_chain,orthogonal,12,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,37,43,0.4625,7,2.94112770744047,0.15629922512210692,2.784828482318363,0.0009955358946719857,0.00093671232096710199;0.00072107834644891101;0.001332445382523468;0.00052434301701938073;0.00077853714137092315;0.0011293683170543532;0.00081927117682929133;0.0010175783151094859;0.00072619000037420179;0.0017569121427018605;0.00072570236753737049;0.0011797382724326221;0.00076048314840202608;0.0014039034236283665;0.0011592912940567865;0.00085182587854878489;0.00087191019701598062;0.00094064259020245657;0.0010191857018245468;0.001214369231412328;0.00098306263579926614;0.0012418313646963062;0.00070639725862694917;0.0013152878314053021;0.00089383059536530802;0.00096178655511331465;0.0013632209508133259;0.0007099374229688507;0.00081686376354839956;0.0011584473691995181;0.0011050901103600531;0.00073190450614670215,0.05510730016976595
quadratic_chain,orthogonal,13,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,46,34,0.575,6,2.678379699765995,0.1827758580265781,2.495603841739417,0.0010925820999575498,0.00084696834901243595;0.0010862989299221637;0.0013060121482391172;0.00100861938701483;0.000888192710358889;0.00082749423583590605;0.0011433627368628296;0.0011532741253558563;0.0010249299594814842;0.0011193458387531623;0.0010301563334453299;0.00089626867716747452;0.00089932354329629754;0.0011639532440929972;0.0012695515738082141;0.0013664623753875506;0.00088105788759094224;0.0011262254419003922;0.00078308126364700118;0.0013615980123112851;0.0011894902286229986;0.0010993985533394924;0.0011353099391364875;0.0017960940564037361;0.00088038936684012694;0.0011497329932766052;0.0010544786964828139;0.0015525771537324392;0.0014176466159565716;0.00078663038805122437;0.00071656078176322077;0.0010021416515517175,0.05416699987836182
quadratic_chain,orthogonal,14,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,42,38,0.525,6,1.0490741451642949,0.05704442959754982,0.992029715566745,0.0012358397177605715,0.00094114030974855637;0.0014206310771335501;0.0018164528226672361;0.001708480172162021;0.0022592833281722632;0.00093313274859561175;0.00086472083853895076;0.00090737609120059915;0.0011045054863659486;0.0010618900328933502;0.0011383275905163235;0.00094255001833076562;0.0017070900946533616;0.0014917941977813458;0.0008174838694965926;0.0011424828810200753;0.0012667718622277205;0.0010074966765967041;0.00088722841612558798;0.0013201824090656223;0.0019953407733822306;0.0022473050549425277;0.0012749195228241596;0.00051942474238426723;0.0018019419485308017;0.00076052887172936481;0.00096510295883061648;0.0011416146430101319;0.00096307830018393654;0.0012466489612661864;0.00093812878387295536;0.00095381548408892531,0.05142439994961023
quadratic_chain,orthogonal,15,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,44,36,0.55,6,1.6081162691312216,0.07703668098409064,1.531079588147131,0.0011108370476862596,0.0011939207052116697;0.0011212281947758378;0.0011967828174208428;0.00079536634667610377;0.001580675730064368;0.0012578435722341245;0.00079085068306713959;0.0014511812221286939;0.0017014088006903536;0.0011307042757695146;0.0010346587101615205;0.0011239315570799084;0.0011407964816383669;0.00098214819593347557;0.0013960089778392343;0.0007256115284562097;0.0014466157572400238;0.0011048243986106899;0.0010456610058832006;0.0016032391264133373;0.0010037835148346446;0.00079942669043371226;0.0011242544938919515;0.0013570701795162106;0.00080843997455675777;0.0009062645378166939;0.00066026281360593913;0.00098050054143467209;0.00091227080732063631;0.0007749877611154661;0.0010695867839437706;0.0013264793401952378,0.047581300139427185
quadratic_chain,orthogonal,16,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,49,31,0.6125,7,2.6908749213442977,0.18899986184877376,2.501875059495524,0.0012608780070163163,0.001472752947754224;0.00054118758888832487;0.0007704946559007;0.00063160495052931836;0.0012397088168665373;0.0019021860609864695;0.00084590724207556838;0.0016907361061798715;0.001859022811080933;0.0019235750326309113;0.00078188264383515958;0.0012472333820183288;0.0017024380477235058;0.0013180881667972013;0.0010586474891657576;0.001633179722566805;0.00065696807491847937;0.0016507443322419698;0.0013440181209988058;0.00075175310662106232;0.0013105315976062028;0.0007837700287646926;0.0012990784729135817;0.0006779232888748266;0.001538180092026031;0.0020076978965419298;0.00084856777468500868;0.0013326578999987558;0.00096445112757494297;0.0012402317001829661;0.0011332168933832145;0.0021896601521900426,0.05344590009190142
quadratic_chain,orthogonal,17,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,39,41,0.4875,6,1.8240133078944716,0.07486035747493247,1.749152950419539,0.0011174206425789753,0.00072452699578085661;0.00063849825488319868;0.0010454839780897178;0.0015665015237195158;0.0010677507048679703;0.0013308213087349779;0.0010648430933043707;0.0010077506096983794;0.0011441121583385576;0.0010759542088215866;0.0011941293671826189;0.0013466368681274775;0.00079374151185439919;0.00082984520367154399;0.0010783979271583172;0.0013154323854439012;0.0011220745215677725;0.0010318739005345822;0.0010585662774263184;0.0012675776222746057;0.0015181904407923406;0.0012420842742423823;0.00093457840348245788;0.00097588291568209565;0.0011297446231850312;0.00080736477525344182;0.0016138090048290977;0.0010628835629333537;0.0010982385923646058;0.00094037715835634708;0.0013771396315508551;0.0013526487583745347,0.055415699956938624
quadratic_chain,orthogonal,18,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,45,35,0.5625,6,3.388519451819364,0.07107231148548368,3.3174471403338806,0.0011311460958340703,0.00071207875209061797;0.0014847864059083231;0.00098148305198314978;0.00078058499001733565;0.0010584678673588805;0.00078790979532047554;0.00061083859503704584;0.00097560785136368774;0.0011695844519976231;0.0012070419682643557;0.000559881042290102;0.0011468499153527208;0.0013912497276283029;0.0019112493095103484;0.00090676933261165619;0.0010817333428996831;0.00088422535139127392;0.0014397324041127571;0.0011611537132340435;0.0015880495671232362;0.0010217675693401688;0.00091245693392491209;0.0008846488462306444;0.00097070325339770848;0.0013187054707789639;0.0012983994038401486;0.0011405121987651313;0.0013512515349612215;0.0014317865199208863;0.0011979294383826055;0.0016989268121659269;0.0011303096494863145,0.053439300041645765
quadratic_chain,orthogonal,19,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,41,39,0.5125,7,1.76997034114809,0.08912350435543524,1.6808468367926548,0.0011993909906201409,0.0019965852395680303;0.00092484030142471214;0.00087748837267826905;0.00088449236551570252;0.0009980164401284671;0.00099372303694479787;0.0013532006496222507;0.0011372707330224493;0.00090287553055500263;0.001950981407761078;0.00069755786216606339;0.001469175648620881;0.0016893040669477826;0.0011725069182285908;0.0013623608581381456;0.0012755405956141597;0.00086204285024624779;0.00087953606275583687;0.00073545711725283289;0.0011621713630995962;0.00087423680051801171;0.0009728826290977691;0.0012444905170610264;0.0011589868873398002;0.0011651704626121282;0.0014436680573269357;0.0019667832834559243;0.001035956898236874;0.0010381463188443179;0.0011775462375623606;0.0014015765254832347;0.0015759396620152327,0.05801409995183349
quadratic_chain,orthogonal,20,80,chain,quadratic,12,11,0.25,8.0,32.0,0.02,32,36,44,0.45,7,1.4065567028567605,0.08042783698464691,1.3261288658721135,0.0011210080929871223,0.00084993464730248993;0.0012348148882191481;0.001184105171997784;0.0011313092028221944;0.00075122573254525113;0.0014893856246778851;0.00098098423473646709;0.0012215178954880944;0.00095421186017926858;0.00094683459213509521;0.0013576326344007102;0.0010363940589312544;0.0010269067265636653;0.00056281920421167046;0.0012500932095812272;0.00079043114153295882;0.0012638917399141959;0.0014465709268318809;0.00089277241341468758;0.0013299081969746717;0.0015656956908454381;0.0015755479666328277;0.0010805857006525984;0.0009173296934049741;0.00081498835266135845;0.00085971747300238918;0.001563680913546106;0.0009601900980819025;0.00079249388747072334;0.0015597466536976037;0.0014988659026433631;0.00098167254048802679,0.055637900019064546
